zip,count,dollars,latitude,longitude
19977,1,100,39.2934,-75.6008
20001,64,3780,38.9122,-77.0177
20002,54,3155,38.9024,-76.9901
20003,35,2369,38.8829,-76.9895
20004,2,125,38.893,-77.0263
20005,17,1035,38.9067,-77.0312
20006,2,525,38.8964,-77.0447
20007,18,955,38.9144,-77.074
20008,57,3627,38.9363,-77.0599
20009,99,8776,38.9202,-77.0375
20010,43,3381,38.9327,-77.0322
20011,19,775,38.9518,-77.0203
20012,11,855,38.9757,-77.0282
20013,2,51,38.8933,-77.0146
20015,14,3361,38.9658,-77.068
20016,29,2622,38.9381,-77.086
20017,4,88,38.9367,-76.994
20018,3,225,38.9277,-76.9762
20020,3,70,38.86,-76.9742
20024,13,880,38.8759,-77.016
20032,3,125,38.8338,-76.9995
20036,7,745,38.9087,-77.0414
20037,23,802,38.9014,-77.0504
20042,1,10,38.8933,-77.0146
20052,1,10,38.9001,-77.0479
20056,1,193336,38.8933,-77.0146
20105,1,20,38.9577,-77.6038
20109,2,35,38.793,-77.5266
20110,5,154,38.7492,-77.4878
20111,5,175,38.7707,-77.4494
20112,2,20,38.6665,-77.4248
20118,1,10,39.0075,-77.7656
20120,13,825,38.8448,-77.467
20121,9,445,38.8195,-77.4558
20124,4,110,38.7818,-77.3818
20132,11,1055,39.1436,-77.7342
20136,5,355,38.7343,-77.5474
20147,8,281,39.0373,-77.4805
20148,4,135,39.0142,-77.5285
20151,2,125,38.8867,-77.4457
20152,3,100,38.8976,-77.5092
20155,5,162,38.8157,-77.6216
20158,2,300,39.1383,-77.6573
20164,10,1075,39.023,-77.3994
20165,6,285,39.0472,-77.3866
20166,1,250,38.9814,-77.4723
20169,1,100,38.8674,-77.6445
20170,9,445,38.9839,-77.3675
20171,23,1080,38.9252,-77.3928
20175,9,735,39.042,-77.6054
20176,4,175,39.1821,-77.5359
20180,6,245,39.2204,-77.6596
20181,1,100,38.7,-77.5483
20186,3,125,38.6898,-77.8361
20187,4,85,38.7153,-77.7417
20189,9,870,39.009,-77.4422
20190,10,961,38.9615,-77.3418
20191,28,1941,38.9318,-77.3527
20194,11,885,38.9807,-77.3419
20198,2,350,38.8707,-77.7608
20431,1,100,38.8986,-77.0428
20602,4,335,38.584,-76.8942
20603,1,25,38.6294,-76.9769
20613,1,10,38.6922,-76.832
20619,8,385,38.3006,-76.5312
20630,1,100,38.1719,-76.4731
20634,2,37,38.2674,-76.4954
20636,4,225,38.3524,-76.5626
20640,1,25,38.454,-77.0528
20646,4,55,38.5257,-76.9865
20653,3,85,38.2495,-76.4529
20657,2,50,38.3661,-76.4346
20659,2,45,38.4293,-76.7254
20675,1,100,38.5855,-77.0093
20676,1,500,38.4952,-76.5349
20685,1,35,38.4501,-76.51100000000001
20688,1,10,38.3293,-76.4651
20692,1,50,38.1899,-76.5087
20705,2,110,39.0455,-76.9242
20706,6,770,38.9675,-76.8551
20707,4,375,39.1077,-76.872
20708,6,330,39.0499,-76.8345
20712,2,20,38.9431,-76.9652
20715,6,374,38.9797,-76.7435
20716,4,110,38.9263,-76.7098
20720,2,40,38.9885,-76.791
20721,2,150,38.9194,-76.7871
20722,4,325,38.9407,-76.9531
20723,8,465,39.1208,-76.8434
20724,1,10,39.0958,-76.8155
20732,1,10,38.6698,-76.5376
20733,4,256,38.8018,-76.5248
20735,1,1000,38.7549,-76.9026
20737,4,46,38.9601,-76.9147
20740,14,865,38.9963,-76.9299
20743,2,60,38.8897,-76.8925
20744,2,20,38.7587,-76.9835
20747,1,10,38.8539,-76.8891
20759,1,25,39.1502,-76.93
20763,1,50,39.138000000000005,-76.8218
20764,1,50,38.8368,-76.5109
20769,4,235,38.9766,-76.8053
20770,11,662,38.9996,-76.884
20776,2,20,38.8582,-76.6145
20778,1,25,38.8252,-76.5391
20781,4,185,38.9506,-76.9347
20782,5,175,38.9647,-76.9649
20783,3,275,39.0005,-76.9723
20784,2,75,38.9513,-76.8958
20785,10,288,38.9223,-76.8755
20794,1,10,39.1484,-76.7922
20812,2,100,38.9693,-77.1435
20814,34,3572,39.0003,-77.1022
20815,28,1980,38.978,-77.082
20816,22,6250,38.9585,-77.1153
20817,22,3080,38.9896,-77.1538
20818,2,200,38.9743,-77.1591
20832,6,178,39.1526,-77.0749
20833,3,60,39.1871,-77.0603
20837,1,10,39.1386,-77.4067
20841,2,200,39.21,-77.3167
20850,22,1860,39.086999999999996,-77.168
20851,8,310,39.0763,-77.1234
20852,23,1690,39.0496,-77.1204
20853,3,150,39.0887,-77.095
20854,17,715,39.0388,-77.1922
20855,2,275,39.1345,-77.1477
20866,2,200,39.0922,-76.9339
20871,1,10,39.2637,-77.2736
20872,3,80,39.2761,-77.2131
20874,13,812,39.1355,-77.2822
20876,7,445,39.188,-77.2358
20877,10,540,39.1419,-77.189
20878,18,1048,39.1125,-77.2515
20879,4,105,39.173,-77.1855
20882,6,250,39.2335,-77.1458
20886,8,305,39.1757,-77.1872
20895,6,325,39.0298,-77.0793
20901,18,1280,39.0191,-77.0076
20902,15,670,39.04,-77.0444
20903,6,280,39.0095,-76.9846
20904,11,815,39.0668,-76.9969
20905,8,478,39.1148,-77.0059
20906,19,1365,39.084,-77.0613
20910,43,2546,38.9982,-77.0338
20912,16,1532,38.9832,-77.0007
20915,1,10,39.144,-77.2076
21001,7,445,39.5109,-76.1805
21009,3,120,39.4744,-76.2997
21012,5,210,39.0476,-76.4941
21014,5,185,39.5394,-76.3564
21015,5,115,39.5303,-76.3153
21017,1,100,39.4756,-76.242
21022,3,45,39.3979,-76.6717
21029,4,55,39.2125,-76.9515
21030,8,350,39.4919,-76.6677
21032,3,100,39.0489,-76.5935
21035,3,325,38.9374,-76.6375
21036,1,100,39.2339,-76.9968
21037,8,500,38.9149,-76.5424
21040,3,3100,39.4277,-76.3056
21042,18,965,39.2726,-76.8614
21043,16,835,39.2548,-76.8001
21044,20,1420,39.2141,-76.8788
21045,21,1525,39.2051,-76.8322
21046,6,140,39.1702,-76.8538
21047,1,10,39.527,-76.4328
21050,1,25,39.5755,-76.4008
21053,1,25,39.694,-76.7223
21054,3,180,39.0407,-76.6819
21057,2,30,39.4575,-76.5153
21060,3,120,39.1702,-76.5798
21061,1,10,39.1618,-76.6297
21074,3,60,39.6146,-76.8644
21075,4,60,39.2058,-76.7531
21076,5,410,39.1551,-76.7215
21078,1,10,39.5523,-76.1171
21085,2,150,39.4242,-76.3541
21090,1,10,39.2092,-76.6681
21093,7,585,39.4332,-76.6546
21104,1,50,39.3342,-76.9132
21108,3,310,39.1041,-76.619
21111,1,25,39.5662,-76.5979
21113,11,820,39.0762,-76.6996
21114,11,295,39.0112,-76.6802
21117,5,150,39.4269,-76.7769
21122,7,338,39.1206,-76.495
21128,3,85,39.400999999999996,-76.45100000000001
21136,6,585,39.46,-76.8135
21140,4,270,38.9504,-76.5854
21146,10,350,39.0811,-76.5577
21150,1,50,39.2364,-76.9419
21152,1,25,39.5483,-76.6819
21157,4,130,39.5642,-76.9807
21158,1,10,39.607,-77.0294
21163,1,100,39.3498,-76.8456
21201,8,435,39.2946,-76.6252
21202,8,150,39.2998,-76.6075
21204,7,1005,39.4072,-76.6038
21206,2,60,39.3365,-76.5411
21207,6,120,39.3296,-76.7341
21208,7,315,39.3764,-76.729
21209,11,395,39.3716,-76.6744
21210,10,685,39.3507,-76.6321
21211,16,490,39.3316,-76.6336
21212,18,869,39.3626,-76.61
21214,10,355,39.3521,-76.5644
21215,4,160,39.3446,-76.6794
21216,2,35,39.3093,-76.6699
21217,6,410,39.3064,-76.6393
21218,25,3940,39.3265,-76.6048
21219,1,50,39.2296,-76.4455
21221,3,140,39.3086,-76.4533
21223,1,50,39.287,-76.6476
21224,12,745,39.2876,-76.5568
21225,1,10,39.2259,-76.6153
21227,2,35,39.2309,-76.6969
21228,15,605,39.2782,-76.7401
21229,1,30,39.2856,-76.6899
21230,14,1100,39.2645,-76.6224
21231,12,560,39.2892,-76.59
21234,9,405,39.3876,-76.5418
21236,6,680,39.3914,-76.4871
21237,1,100,39.3361,-76.5014
21239,4,180,39.361,-76.5891
21244,3,123,39.3331,-76.7849
21286,10,580,39.4143,-76.5761
21299,1,25,,
21302,1,50,,
21335,3,45,,
21401,15,555,38.9898,-76.5501
21403,12,430,38.9524,-76.491
21409,9,705,39.0416,-76.4377
21502,5,310,39.5992,-78.8444
21540,2,200,39.4774,-79.0594
21561,2,60,39.4764,-79.2402
21601,3,75,38.7768,-76.0758
21613,2,100,38.5643,-76.0874
21620,5,90,39.2125,-76.0802
21629,1,10,38.8595,-75.8357
21638,1,3,38.9456,-76.1997
21666,5,125,38.9394,-76.3371
21701,12,821,39.4461,-77.335
21702,6,690,39.4926,-77.4612
21703,9,530,39.3647,-77.4636
21704,3,85,39.3455,-77.3832
21723,1,25,39.3211,-77.0051
21733,1,25,39.5594,-77.7604
21737,1,200,39.2546,-77.0198
21738,1,5,39.2795,-77.0148
21740,5,150,39.632,-77.7372
21742,3,45,39.6573,-77.6921
21754,2,1050,39.3267,-77.2964
21756,4,145,39.4563,-77.6944
21758,2,150,39.3479,-77.6513
21769,3,200,39.4416,-77.5502
21770,1,5,39.3512,-77.2494
21771,4,95,39.3881,-77.1723
21774,2,50,39.4096,-77.2759
21777,2,200,39.2791,-77.5328
21782,2,150,39.4424,-77.7511
21783,2,100,39.647,-77.5706
21784,3,80,39.4567,-76.9696
21788,4,165,39.6109,-77.3989
21793,2,75,39.4788,-77.3484
21797,1,10,39.3464,-77.0647
21801,5,170,38.3824,-75.6336
21804,3,45,38.3508,-75.5338
21811,4,80,38.3475,-75.1866
21837,1,3,38.4864,-75.7414
21838,1,100,38.0266,-75.7579
21865,1,100,38.2833,-75.8465
21901,1,10,39.6045,-75.9538
21904,1,10,39.6151,-76.0633
21921,3,23,39.6264,-75.8458
22003,8,995,38.8307,-77.2142
22015,14,550,38.7894,-77.2818
22025,3,75,38.5993,-77.3403
22026,1,100,38.5669,-77.2921
22027,2,15,38.8954,-77.2214
22030,11,410,38.8458,-77.3242
22031,14,875,38.8604,-77.2649
22032,17,1165,38.8177,-77.2925
22033,8,585,38.8776,-77.3885
22039,3,295,38.7602,-77.3064
22041,5,1075,38.8502,-77.1448
22042,24,1450,38.8635,-77.1939
22043,7,1145,38.8994,-77.1895
22044,5,160,38.8589,-77.1548
22046,9,410,38.8856,-77.1802
22060,1,20,38.6947,-77.1433
22066,13,1350,39.0039,-77.3083
22079,5,245,38.6929,-77.204
22101,16,3570,38.9326,-77.1706
22102,6,455,38.953,-77.2295
22124,6,236,38.8852,-77.3233
22150,13,890,38.7797,-77.1866
22151,5,220,38.8029,-77.2116
22152,2,70,38.7757,-77.2337
22153,8,508,38.7449,-77.237
22172,2,50,38.5509,-77.3229
22180,7,2075,38.8935,-77.2532
22181,6,430,38.8977,-77.288
22182,14,2395,38.928000000000004,-77.2649
22191,4,95,38.6356,-77.2683
22192,4,228,38.676,-77.3163
22193,1,30,38.6438,-77.3451
22201,49,3796,38.8871,-77.0932
22202,24,1085,38.8565,-77.0592
22203,15,745,38.8738,-77.1142
22204,25,1369,38.859,-77.0997
22205,8,750,38.8836,-77.1395
22206,8,239,38.8415,-77.0905
22207,19,1415,38.9033,-77.1263
22209,18,1910,38.8926,-77.0753
22213,5,330,38.8954,-77.1633
22301,14,1005,38.82,-77.0589
22302,21,1645,38.8276,-77.0896
22303,10,875,38.7912,-77.0814
22304,16,940,38.8149,-77.12100000000001
22305,9,400,38.8372,-77.064
22306,6,340,38.7589,-77.0873
22307,5,275,38.7714,-77.0657
22308,7,365,38.7316,-77.0604
22309,4,110,38.7192,-77.1073
22310,5,400,38.7794,-77.1194
22311,5,300,38.832,-77.12
22312,13,730,38.8191,-77.1484
22314,27,2105,38.806,-77.0529
22315,10,320,38.7596,-77.1485
22401,5,205,38.2995,-77.4772
22402,1,10,38.2996,-77.4897
22405,3,400,38.3365,-77.4366
22407,6,400,38.2688,-77.5476
22408,3,34,38.2481,-77.4681
22473,1,25,37.9072,-76.4178
22485,1,50,38.2811,-77.126
22488,1,25,38.0505,-76.5855
22508,2,125,38.3352,-77.7709
22546,1,250,37.9451,-77.4714
22551,1,100,38.162,-77.6854
22553,1,25,38.271,-77.6447
22554,4,75,38.4586,-77.4306
22601,4,185,39.1858,-78.1827
22603,1,25,39.264,-78.1989
22610,6,205,38.8187,-78.2757
22611,1,100,39.1532,-77.9688
22630,3,65,38.9268,-78.1796
22642,2,200,38.8812,-78.0478
22655,2,50,39.0834,-78.1907
22657,2,150,38.9884,-78.3386
22701,2,150,38.5117,-77.9928
22712,2,103,38.5453,-77.7561
22801,8,880,38.4489,-78.8714
22802,6,350,38.4905,-78.8179
22810,3,400,38.8089,-78.7776
22812,1,100,38.3859,-78.9937
22815,1,50,38.6083,-78.7875
22821,1,25,38.4707,-79.085
22824,1,25,38.8432,-78.6003
22830,1,10,38.6339,-78.9358
22835,1,100,38.6548,-78.4596
22851,3,200,38.566,-78.5093
22901,23,1290,38.0936,-78.5611
22902,22,1420,38.0266,-78.4804
22903,17,555,38.0339,-78.4924
22904,1,50,38.0401,-78.4851
22906,2,150,38.0401,-78.4851
22911,14,565,38.0995,-78.4085
22919,2,150,,
22920,7,255,37.9626,-78.84100000000001
22932,3,210,38.1296,-78.7106
22936,2,60,38.1578,-78.4919
22940,2,60,38.1944,-78.5849
22942,2,60,38.1759,-78.1815
22947,5,135,38.0531,-78.3396
22958,1,25,37.902,-78.9004
22963,5,185,37.8931,-78.3386
22968,7,210,38.2586,-78.4074
22974,5,270,37.9636,-78.2535
22980,1,10,38.0774,-78.9035
23000,1,10,,
23005,2,200,37.7395,-77.4784
23009,1,20,37.8221,-77.1885
23035,1,5,37.4959,-76.3863
23059,2,100,37.7284,-77.5544
23060,11,450,37.6628,-77.53399999999999
23062,1,50,37.2585,-76.4959
23072,1,10,37.2916,-76.4905
23075,1,10,37.5437,-77.3226
23093,1,25,38.0132,-78.0347
23102,4,115,37.7126,-77.8315
23103,2,110,37.638000000000005,-77.7077
23112,4,50,37.431,-77.6545
23113,4,125,37.5109,-77.6429
23114,3,80,37.4815,-77.6419
23116,4,235,37.6691,-77.3294
23117,1,100,37.9986,-77.8781
23139,2,150,37.5564,-77.8798
23168,1,30,37.3901,-76.8253
23181,1,10,37.5556,-76.8237
23185,14,535,37.2732,-76.7324
23187,1,14,37.3105,-76.7468
23188,5,250,37.3178,-76.7634
23192,1,10,37.8177,-77.6924
23219,4,90,37.5463,-77.4378
23220,7,428,37.5498,-77.4588
23221,14,540,37.5583,-77.4845
23222,1,25,37.5748,-77.4267
23223,9,385,37.5477,-77.3948
23224,2,85,37.4955,-77.471
23225,10,365,37.5158,-77.5047
23226,5,245,37.5825,-77.5197
23227,7,235,37.6247,-77.4351
23228,11,805,37.625,-77.4959
23229,11,1635,37.5957,-77.5704
23230,2,125,37.5921,-77.4952
23231,1,20,37.4915,-77.368
23233,8,360,37.6455,-77.6266
23234,1,25,37.4373,-77.4788
23235,4,325,37.5133,-77.5646
23236,3,75,37.4782,-77.5854
23237,1,25,37.4011,-77.4615
23238,7,330,37.5974,-77.6463
23294,1,10,37.6329,-77.5451
23316,1,10,37.2943,-75.9619
23320,7,555,36.7352,-76.2384
23321,4,95,36.8012,-76.423
23322,4,860,36.6434,-76.242
23323,2,20,36.7634,-76.3397
23324,1,10,36.8056,-76.2666
23336,2,60,37.9487,-75.4363
23356,1,10,38.0064,-75.4029
23434,2,105,36.7304,-76.5931
23435,1,25,36.8544,-76.4664
23451,6,70,36.8585,-76.0019
23452,12,351,36.8348,-76.0961
23453,1,25,36.775999999999996,-76.0766
23454,3,70,36.8282,-76.0237
23455,9,650,36.8881,-76.1446
23456,3,65,36.7341,-76.0359
23457,1,100,36.6224,-76.0248
23462,6,310,36.8392,-76.1522
23464,6,723,36.7978,-76.1759
23502,2,20,36.8546,-76.2143
23503,2,20,36.9442,-76.252
23504,2,6,36.8586,-76.2686
23505,4,120,36.9168,-76.2875
23508,2,35,36.8859,-76.3004
23509,5,300,36.8787,-76.2604
23510,4,105,36.8529,-76.2878
23513,1,25,36.8914,-76.2396
23517,1,100,36.8695,-76.2945
23518,2,53,36.9202,-76.21600000000001
23601,4,160,37.058,-76.4607
23602,4,185,37.1132,-76.5179
23605,1,10,37.0156,-76.4332
23606,3,65,37.0768,-76.4967
23607,1,100,36.9864,-76.4165
23608,1,5,37.1526,-76.542
23661,2,125,37.0074,-76.3801
23662,2,60,37.1313,-76.3807
23664,6,525,37.0566,-76.2966
23666,1,10,37.0462,-76.4096
23669,1,50,37.0436,-76.3426
23692,2,35,37.1686,-76.4581
23693,2,75,37.1256,-76.4469
23701,1,10,36.8089,-76.3671
23703,1,10,36.8695,-76.3869
23704,3,120,36.8298,-76.3146
23707,1,100,36.8362,-76.344
23803,1,100,37.2123,-77.4814
23805,4,203,37.1819,-77.3854
23824,3,200,37.0916,-77.9851
23831,8,265,37.3429,-77.4156
23832,1,100,37.3923,-77.5668
23836,1,10,37.3475,-77.3386
23860,1,10,37.2876,-77.295
23875,1,25,37.2333,-77.2747
23901,1,10,37.3027,-78.4076
23921,1,10,37.5833,-78.5985
24012,1,10,37.3029,-79.9322
24014,2,150,37.2327,-79.9463
24015,3,400,37.2584,-79.9807
24016,7,245,37.2704,-79.9535
24017,1,5,37.2937,-79.9902
24018,1,10,37.2503,-80.0525
24019,2,200,37.3515,-79.9052
24060,30,1680,37.2563,-80.4347
24061,1,10,37.1791,-80.3515
24064,2,150,37.3885,-79.8172
24070,1,100,37.3696,-80.1284
24073,2,60,37.1353,-80.4188
24077,1,25,37.3726,-79.9013
24083,1,100,37.4125,-79.9211
24090,1,25,37.4911,-79.8511
24091,4,250,36.8957,-80.3275
24104,4,40,37.1442,-79.491
24120,1,5,36.725,-80.4022
24121,2,50,37.1784,-79.6521
24141,2,60,37.1197,-80.5565
24153,1,100,37.2853,-80.0692
24162,1,50,37.1466,-80.2715
24174,1,10,37.36,-79.6522
24179,1,25,37.2757,-79.8775
24202,3,40,36.6609,-82.2126
24210,2,45,36.6916,-82.02
24211,4,95,36.6673,-81.9648
24315,2,20,37.1376,-81.0201
24330,1,30,36.7247,-81.0042
24401,10,399,38.1574,-79.0651
24450,4,160,37.7885,-79.4581
24458,1,250,38.3266,-79.4988
24465,1,25,38.4058,-79.5941
24467,1,50,38.2612,-78.973
24501,2,13,37.353,-79.1557
24502,6,225,37.3825,-79.2181
24503,1,50,37.4376,-79.205
24504,1,100,37.361,-79.0544
24506,1,10,37.3817,-79.161
24521,1,100,37.6027,-79.0506
24522,1,25,37.353,-78.8224
24523,2,150,37.3153,-79.5331
24540,1,100,36.6218,-79.4124
24555,1,10,37.643,-79.459
24562,1,25,37.7511,-78.6313
24588,1,100,37.2545,-79.1215
24592,1,50,36.6963,-78.9188
24594,1,15,36.6258,-79.195
24595,1,25,37.5674,-79.0756
24605,1,10,37.1724,-81.5071
24614,1,50,37.2967,-82.1061
24635,1,100,37.3054,-81.3425
24901,2,150,37.8083,-80.4407
24951,1,25,37.4817,-80.6203
24983,4,112,37.5802,-80.5248
25009,1,10,38.1823,-81.7113
25177,3,75,38.3774,-81.8305
25213,2,35,38.5072,-81.89
25301,2,110,38.349000000000004,-81.6306
25302,5,430,38.4015,-81.5841
25314,5,135,38.3274,-81.669
25362,1,10,38.2968,-81.5547
25401,2,55,39.4567,-77.9727
25403,1,25,39.5227,-77.9747
25404,2,30,39.4852,-77.8954
25411,3,60,39.5526,-78.1877
25414,6,385,39.2771,-77.8563
25425,4,175,39.3153,-77.7694
25430,1,50,39.321999999999996,-77.9588
25443,3,45,39.4311,-77.8158
25504,1,50,38.3893,-82.296
25526,1,10,38.4257,-81.9943
25560,1,15,38.4501,-81.9005
25571,3,250,38.2886,-82.1843
25649,3,330,37.8891,-82.0488
25661,1,20,37.6902,-82.2642
25701,2,60,38.4097,-82.4423
25705,1,10,38.4096,-82.369
25801,3,62,37.7932,-81.2061
25840,1,100,38.064,-81.0943
25851,1,10,37.8025,-81.2828
25918,1,5,37.7416,-81.0149
26003,5,135,40.1027,-80.6476
26034,1,25,40.5981,-80.5584
26133,1,3,39.1314,-81.6923
26150,1,10,39.1897,-81.5139
26155,2,8,39.6588,-80.8565
26175,1,20,39.5584,-80.9818
26201,1,50,38.9755,-80.2407
26218,3,80,38.8993,-80.2269
26255,1,10,,
26301,1,10,39.2874,-80.3419
26501,14,696,39.6099,-79.9831
26505,12,505,39.6505,-79.944
26508,3,70,39.5953,-79.9229
26554,3,100,39.4941,-80.2213
26719,1,100,39.497,-78.7743
27006,5,370,36.0065,-80.4463
27011,1,200,36.234,-80.6357
27012,3,130,36.0341,-80.3962
27018,1,50,36.2032,-80.5284
27019,1,200,36.2725,-80.2254
27021,2,30,36.295,-80.35600000000001
27023,3,23,36.0967,-80.4206
27028,1,10,35.922,-80.53699999999999
27030,2,50,36.5007,-80.6119
27040,2,200,36.1669,-80.3798
27045,1,100,36.2293,-80.2936
27046,1,25,36.49,-80.0859
27101,8,460,36.1024,-80.2228
27103,19,1275,36.0671,-80.3025
27104,7,550,36.092,-80.3224
27106,18,732,36.1428,-80.3069
27107,1,10,36.0403,-80.1933
27127,3,120,36.0425,-80.2609
27203,1,5,35.7323,-79.7893
27215,3,60,36.0318,-79.4889
27217,2,20,36.1288,-79.4114
27235,1,99,36.1003,-80.0103
27243,2,60,36.0912,-79.1884
27244,2,50,36.1466,-79.5023
27253,1,15,36.031,-79.3814
27258,1,10,36.0424,-79.3242
27262,1,25,35.9734,-80.0107
27263,2,200,35.9359,-79.9396
27265,2,15,36.0036,-80.0036
27278,14,846,36.0756,-79.0914
27282,5,250,35.999,-79.9293
27284,2,35,36.1165,-80.0831
27295,1,25,35.8684,-80.315
27298,1,3,35.8729,-79.5821
27302,9,395,36.0979,-79.2719
27310,1,25,36.1673,-79.9804
27312,18,805,35.7694,-79.1755
27330,3,210,35.4698,-79.1717
27332,3,65,35.4469,-79.138
27344,7,220,35.7354,-79.4566
27358,3,120,36.2245,-79.8901
27360,1,50,35.8713,-80.0913
27370,1,100,35.8429,-79.9902
27377,2,11,36.033,-79.5972
27401,7,265,36.0697,-79.7682
27403,8,475,36.0641,-79.8202
27406,3,210,36.022,-79.7821
27407,7,350,36.0334,-79.8626
27408,9,215,36.1064,-79.8165
27409,1,50,36.0777,-79.9086
27410,3,65,36.1032,-79.8794
27419,1,10,36.0807,-80.0244
27455,11,815,36.1824,-79.806
27502,15,1110,35.7225,-78.8408
27504,1,25,35.4037,-78.5421
27510,26,3374,35.9055,-79.0901
27511,14,1105,35.7641,-78.7786
27513,33,5963,35.7956,-78.7941
27514,45,3125,35.9203,-79.0372
27516,58,4793,35.9162,-79.0999
27517,28,1720,35.9182,-79.0035
27518,17,11637,35.7299,-78.7735
27519,9,915,35.8072,-78.887
27520,5,115,35.6348,-78.45100000000001
27522,3,120,36.1124,-78.6476
27523,1,25,35.7225,-78.8408
27525,1,10,36.0955,-78.4486
27526,6,295,35.58,-78.7908
27527,5,180,35.6577,-78.3837
27529,7,429,35.6813,-78.5975
27530,2,1200,35.3683,-78.0929
27534,2,600,35.3664,-77.9221
27536,2,60,36.3301,-78.3981
27539,11,475,35.7225,-78.8408
27540,7,375,35.6263,-78.8458
27545,2,30,35.7789,-78.4898
27546,1,10,35.332,-78.9212
27551,1,50,36.507,-77.9975
27560,9,220,35.8344,-78.8466
27569,1,250,35.4558,-78.1674
27571,2,60,35.9156,-78.4658
27572,1,100,36.2393,-78.9019
27574,2,50,36.3942,-78.9863
27576,1,50,35.5565,-78.264
27587,13,365,35.9815,-78.5392
27588,2,250,35.9731,-78.4508
27591,1,25,35.798,-78.3926
27592,1,10,35.547,-78.6717
27597,1,10,35.8321,-78.3174
27601,8,475,35.7727,-78.6324
27603,7,385,35.7076,-78.6563
27604,24,1768,35.8334,-78.5799
27605,5,325,35.7908,-78.653
27606,19,1105,35.7645,-78.7112
27607,10,440,35.8014,-78.6877
27608,13,705,35.8077,-78.6463
27609,7,295,35.848,-78.6317
27610,7,285,35.7667,-78.6008
27612,20,1130,35.852,-78.6841
27613,20,1810,35.8949,-78.7051
27614,7,635,35.9457,-78.6433
27615,26,2425,35.8887,-78.6393
27616,10,375,35.8673,-78.5381
27617,7,305,35.9034,-78.7447
27701,19,1175,35.9967,-78.8966
27702,1,40,36.0512,-78.8577
27703,9,725,35.9781,-78.8439
27704,15,785,36.0383,-78.8764
27705,42,2695,36.0218,-78.9478
27707,22,1830,35.9631,-78.9315
27712,10,280,36.0918,-78.9299
27713,50,1935,35.9112,-78.9178
27729,2,80,,
27803,1,10,35.9238,-77.835
27804,2,55,35.9904,-77.8468
27808,1,100,35.4702,-76.7715
27822,1,50,35.811,-77.85600000000001
27834,3,150,35.6192,-77.3975
27850,1,250,36.4169,-77.8528
27858,8,215,35.5866,-77.3485
27870,1,5,36.4461,-77.6731
27892,2,15,35.8212,-77.1022
27893,1,50,35.727,-77.9227
27909,1,5,36.2951,-76.2445
27932,7,86,36.0908,-76.6224
27948,2,20,36.0088,-75.6757
27949,7,405,36.0837,-75.6966
27950,1,10,36.5232,-75.9702
27981,1,25,35.8622,-75.6437
28001,1,25,35.3573,-80.2044
28004,1,50,,
28012,1,10,35.244,-81.044
28013,2,175,,
28023,2,350,35.5669,-80.59
28025,2,35,35.3716,-80.53
28027,9,330,35.4141,-80.6162
28031,3,40,35.4733,-80.8726
28078,14,2000,35.4011,-80.8695
28079,3,115,35.0831,-80.6597
28081,4,130,35.501999999999995,-80.6359
28083,1,5,35.4848,-80.6015
28104,2,35,35.0604,-80.6958
28105,5,337,35.1149,-80.705
28106,1,10,35.26,-80.8042
28110,1,5,35.0178,-80.5372
28112,1,25,34.8946,-80.554
28115,3,40,35.5774,-80.8226
28117,1,20,35.584,-80.8685
28120,5,225,35.3119,-81.0306
28134,3,175,35.0709,-80.8859
28137,2,110,35.4541,-80.2838
28139,4,610,35.3706,-81.9781
28147,1,10,35.6817,-80.5615
28152,1,10,35.2689,-81.5337
28159,1,10,35.6917,-80.4327
28164,1,10,35.3516,-81.0959
28170,1,10,34.9809,-80.0696
28173,1,25,34.9251,-80.7278
28174,1,100,34.9847,-80.4476
28202,5,220,35.229,-80.8419
28203,3,65,35.2081,-80.8583
28205,11,275,35.22,-80.7881
28208,2,35,35.2358,-80.8964
28209,2,40,35.1796,-80.8559
28210,12,792,35.1316,-80.8577
28211,3,180,35.1677,-80.7932
28212,4,115,35.1908,-80.7448
28214,1,10,35.2731,-80.9571
28215,2,300,35.244,-80.7387
28217,2,50,35.1714,-80.9084
28226,9,570,35.0869,-80.8167
28227,5,2130,35.1936,-80.6846
28262,1,10,35.3183,-80.7476
28269,4,260,35.2886,-80.8209
28270,7,310,35.1355,-80.7669
28273,5,680,35.1287,-80.9338
28277,9,758,35.0552,-80.8195
28301,1,10,35.0743,-78.8836
28304,1,30,35.0257,-78.9705
28306,1,10,35.0019,-78.9364
28307,1,10,35.1416,-79.0025
28311,2,100,35.1294,-78.8982
28314,3,150,35.0583,-79.008
28315,2,150,35.1216,-79.445
28334,1,50,35.3165,-78.6151
28352,1,10,34.7599,-79.4673
28358,2,30,34.6293,-79.0083
28369,2,100,34.4473,-79.031
28374,1,25,35.1884,-79.4732
28376,1,25,34.989000000000004,-79.2228
28387,2,535,35.1697,-79.3957
28401,5,145,34.2726,-77.9633
28403,8,440,34.2237,-77.8862
28405,3,175,34.2651,-77.867
28409,2,125,34.1663,-77.8723
28411,5,245,34.3033,-77.8039
28428,2,250,34.0366,-77.8963
28443,3,40,34.3879,-77.6628
28451,1,25,34.268,-78.0578
28461,2,250,33.9654,-78.0359
28462,1,25,34.0231,-78.2884
28467,1,5,33.9047,-78.5744
28469,1,25,33.8913,-78.4298
