zip,dollars,timestamp,date,city,state,latitude,longitude
02090,10,"",6/27/14,Westwood,MA,42.2148,-71.2104
02090,10,"",7/4/14,Westwood,MA,42.2148,-71.2104
02090,10,"",7/4/14,Westwood,MA,42.2148,-71.2104
02188,100,"",7/5/14,Weymouth,MA,42.2113,-70.9582
02189,100,"",6/16/14,Weymouth,MA,42.2116,-70.9317
02190,50,"",5/10/14,Weymouth,MA,42.1728,-70.9487
02190,30,"",7/4/14,Weymouth,MA,42.1728,-70.9487
02188,25,"",6/21/14,Weymouth,MA,42.2113,-70.9582
02188,25,"",7/6/14,Weymouth,MA,42.2113,-70.9582
02188,10,"",7/5/14,Weymouth,MA,42.2113,-70.9582
02382,50,"",5/10/14,"Whitman, MA",MA,42.0816,-70.9381
01095,150,"",5/9/14,Wilbraham,MA,42.1245,-72.4464
01095,30,"",7/4/14,Wilbraham,MA,42.1245,-72.4464
01096,25,"",7/4/14,Williamsburg,MA,42.4085,-72.778
01096,25,"",5/11/14,WIlliamsburg,MA,42.4085,-72.778
01267,200,"",5/10/14,Williamstown,MA,42.7089,-73.2036
01267,100,"",5/9/14,Williamstown,MA,42.7089,-73.2036
01267,100,"",6/27/14,Williamstown,MA,42.7089,-73.2036
01267,100,"",7/4/14,Williamstown,MA,42.7089,-73.2036
01267,100,"",5/5/14,Williamstown,MA,42.7089,-73.2036
01267,25,"",7/4/14,Williamstown,MA,42.7089,-73.2036
01267,25,"",7/4/14,Williamstown,MA,42.7089,-73.2036
01267,20,"",6/22/14,Williamstown,MA,42.7089,-73.2036
01267,5,"",7/4/14,Williamstown,MA,42.7089,-73.2036
01887,100,"",7/4/14,Wilmington,MA,42.5581,-71.1723
01887,100,"",6/27/14,Wilmington,MA,42.5581,-71.1723
01887,50,"",6/12/14,Wilmington,MA,42.5581,-71.1723
01887,50,"",7/4/14,Wilmington,MA,42.5581,-71.1723
01887,10,"",7/4/14,Wilmington,MA,42.5581,-71.1723
01890,1000,"",7/4/14,Winchester,MA,42.453,-71.1441
01890,200,"",6/13/14,Winchester,MA,42.453,-71.1441
01890,100,"",5/7/14,Winchester,MA,42.453,-71.1441
01890,100,"",5/12/14,Winchester,MA,42.453,-71.1441
01890,100,"",7/4/14,Winchester,MA,42.453,-71.1441
01890,100,"",5/1/14,Winchester,MA,42.453,-71.1441
01890,50,"",7/4/14,Winchester,MA,42.453,-71.1441
01890,50,"",5/7/14,Winchester,MA,42.453,-71.1441
01890,50,"",6/10/14,Winchester,MA,42.453,-71.1441
01890,50,"",5/8/14,WINCHESTER,MA,42.453,-71.1441
01890,50,"",5/1/14,Winchester,MA,42.453,-71.1441
01890,25,"",6/5/14,Winchester,MA,42.453,-71.1441
01890,25,"",7/4/14,Winchester,MA,42.453,-71.1441
01890,25,"",6/21/14,Winchester,MA,42.453,-71.1441
02152,100,"",7/4/14,Winthrop,MA,42.3763,-70.98
02152,100,"",7/4/14,Winthrop,MA,42.3763,-70.98
02152,100,"",5/2/14,Winthrop,MA,42.3763,-70.98
02152,25,"",7/4/14,Winthrop,MA,42.3763,-70.98
02152,25,"",5/7/14,Winthrop,MA,42.3763,-70.98
02152,25,"",6/7/14,Winthrop,MA,42.3763,-70.98
02152,25,"",7/5/14,Winthrop,MA,42.3763,-70.98
02152,20,"",6/27/14,Winthrop,MA,42.3763,-70.98
02152,10,"",7/3/14,Winthrop,MA,42.3763,-70.98
02152,5,"",5/1/14,Winthrop,MA,42.3763,-70.98
01890,400,"",6/13/14,Wnchester,MA,42.453,-71.1441
01801,100,"",7/4/14,Woburn,MA,42.4829,-71.1574
01801,100,"",7/6/14,Woburn,MA,42.4829,-71.1574
01801,50,"",7/4/14,Woburn,MA,42.4829,-71.1574
01801,25,"",6/30/14,Woburn,MA,42.4829,-71.1574
01801,25,"",7/3/14,Woburn,MA,42.4829,-71.1574
01801,25,"",7/4/14,Woburn,MA,42.4829,-71.1574
01801,20,"",5/1/14,Woburn,MA,42.4829,-71.1574
01801,10,"",7/2/14,Woburn,MA,42.4829,-71.1574
01801,10,"",7/4/14,Woburn,MA,42.4829,-71.1574
01801,75,"",6/26/14,"Woburn, MA",MA,42.4829,-71.1574
02543,100,"",5/2/14,Woods Hole,MA,41.5263,-70.6643
01602,250,"",7/2/14,Worcester,MA,42.2703,-71.8417
01609,200,"",7/4/14,Worcester,MA,42.2826,-71.8277
01602,200,"",6/13/14,Worcester,MA,42.2703,-71.8417
01602,100,"",5/9/14,Worcester,MA,42.2703,-71.8417
01602,100,"",5/11/14,Worcester,MA,42.2703,-71.8417
01602,100,"",6/12/14,Worcester,MA,42.2703,-71.8417
01602,100,"",7/3/14,Worcester,MA,42.2703,-71.8417
01609,100,"",6/6/14,Worcester,MA,42.2826,-71.8277
01602,100,"",5/9/14,Worcester,MA,42.2703,-71.8417
01609,100,"",5/12/14,Worcester,MA,42.2826,-71.8277
01609,100,"",6/3/14,Worcester,MA,42.2826,-71.8277
01602,100,"",5/1/14,Worcester,MA,42.2703,-71.8417
01602,100,"",5/1/14,Worcester,MA,42.2703,-71.8417
01605,50,"",7/4/14,Worcester,MA,42.2894,-71.7888
01609,50,"",7/2/14,Worcester,MA,42.2826,-71.8277
01610,50,"",7/4/14,Worcester,MA,42.2492,-71.8108
01605,50,"",5/11/14,Worcester,MA,42.2894,-71.7888
01604,50,"",5/11/14,Worcester,MA,42.2541,-71.7746
01609,50,"",7/4/14,Worcester,MA,42.2826,-71.8277
01602,50,"",7/4/14,Worcester,MA,42.2703,-71.8417
01604,50,"",7/4/14,Worcester,MA,42.2541,-71.7746
01605,25,"",6/22/10,Worcester,MA,42.2894,-71.7888
01609,25,"",6/5/14,Worcester,MA,42.2826,-71.8277
01602,25,"",7/5/14,Worcester,MA,42.2703,-71.8417
01609,25,"",7/5/14,Worcester,MA,42.2826,-71.8277
01603,25,"",7/3/14,Worcester,MA,42.245,-71.838
01610,20,"",6/7/14,Worcester,MA,42.2492,-71.8108
01605,20,"",6/7/14,Worcester,MA,42.2894,-71.7888
01610,15,"",6/30/14,Worcester,MA,42.2492,-71.8108
01609,15,"",6/27/14,Worcester,MA,42.2826,-71.8277
01609,15,"",6/6/14,Worcester,MA,42.2826,-71.8277
01604,10,"",7/4/14,Worcester,MA,42.2541,-71.7746
01603,10,"",6/12/14,Worcester,MA,42.245,-71.838
01602,10,"",7/6/14,Worcester,MA,42.2703,-71.8417
01603,10,"",6/10/14,Worcester,MA,42.245,-71.838
01606,10,"",7/4/14,Worcester,MA,42.311,-71.7958
01606,10,"",7/4/14,Worcester,MA,42.311,-71.7958
01602,10,"",7/5/14,Worcester,MA,42.2703,-71.8417
01602,5,"",5/1/14,Worcester,MA,42.2703,-71.8417
01606,3,"",7/5/14,Worcester,MA,42.311,-71.7958
01098,50,"",7/4/14,Worthington,MA,42.3843,-72.9314
02093,10,"",7/4/14,Wrentham,MA,42.0617,-71.3396
02675,50,"",7/1/14,Yarmouth Port,MA,41.7051,-70.227
"",100,"",7/5/14,Winnipeg,MB,"",""
"",10,"",7/1/14,Winnipeg,MB,"",""
"",10,"",7/4/14,Winnipeg,MB,"",""
21122,100,"",5/2/14,0,MD,39.1206,-76.495
00000,10,"",5/2/14,0,MD,"",""
21001,250,"",7/2/14,Aberdeen,MD,39.5109,-76.1805
21001,50,"",6/11/14,Aberdeen,MD,39.5109,-76.1805
21001,50,"",7/4/14,Aberdeen,MD,39.5109,-76.1805
21001,50,"",7/4/14,Aberdeen,MD,39.5109,-76.1805
21001,25,"",6/18/14,Aberdeen,MD,39.5109,-76.1805
21001,10,"",7/4/14,Aberdeen,MD,39.5109,-76.1805
21009,10,"",7/4/14,Abingdon,MD,39.4744,-76.2997
21009,10,"",6/30/14,Abingdon,MD,39.4744,-76.2997
21409,175,"",6/28/14,Annapolis,MD,39.0416,-76.4377
21409,100,"",7/4/14,Annapolis,MD,39.0416,-76.4377
21401,100,"",5/9/14,Annapolis,MD,38.9898,-76.5501
21401,100,"",7/5/14,Annapolis,MD,38.9898,-76.5501
21409,100,"",6/4/14,Annapolis,MD,39.0416,-76.4377
21409,100,"",6/20/14,Annapolis,MD,39.0416,-76.4377
21401,100,"",6/30/14,Annapolis,MD,38.9898,-76.5501
21409,100,"",5/1/14,Annapolis,MD,39.0416,-76.4377
21403,50,"",5/22/20,Annapolis,MD,38.9524,-76.491
21409,50,"",5/6/14,Annapolis,MD,39.0416,-76.4377
21401,50,"",7/4/14,Annapolis,MD,38.9898,-76.5501
21401,50,"",6/21/14,Annapolis,MD,38.9898,-76.5501
21403,50,"",6/6/14,Annapolis,MD,38.9524,-76.491
21409,50,"",7/4/14,Annapolis,MD,39.0416,-76.4377
21403,50,"",5/3/14,Annapolis,MD,38.9524,-76.491
21403,50,"",5/1/14,Annapolis,MD,38.9524,-76.491
21403,25,"",6/16/14,Annapolis,MD,38.9524,-76.491
21403,25,"",7/3/14,Annapolis,MD,38.9524,-76.491
21401,25,"",5/7/14,Annapolis,MD,38.9898,-76.5501
21401,25,"",7/4/14,Annapolis,MD,38.9898,-76.5501
21401,25,"",7/2/14,Annapolis,MD,38.9898,-76.5501
21403,25,"",7/1/14,Annapolis,MD,38.9524,-76.491
21409,25,"",5/16/14,Annapolis,MD,39.0416,-76.4377
21401,20,"",6/27/14,Annapolis,MD,38.9898,-76.5501
21401,15,"",7/3/14,Annapolis,MD,38.9898,-76.5501
21401,10,"",7/3/14,Annapolis,MD,38.9898,-76.5501
21403,10,"",7/4/14,Annapolis,MD,38.9524,-76.491
21403,10,"",7/2/14,Annapolis,MD,38.9524,-76.491
21403,10,"",7/4/14,Annapolis,MD,38.9524,-76.491
21401,5,"",6/6/14,Annapolis,MD,38.9898,-76.5501
21401,5,"",7/4/14,Annapolis,MD,38.9898,-76.5501
21409,5,"",5/9/14,Annapolis,MD,39.0416,-76.4377
21012,100,"",5/13/14,Arnold,MD,39.0476,-76.4941
21012,25,"",7/4/14,Arnold,MD,39.0476,-76.4941
21012,25,"",7/4/14,Arnold,MD,39.0476,-76.4941
21012,10,"",5/3/14,Arnold,MD,39.0476,-76.4941
20906,50,"",6/4/14,Aspen Hill,MD,39.084,-77.0613
20906,50,"",7/3/14,Aspen Hill,MD,39.084,-77.0613
20906,50,"",5/1/14,Aspen Hill,MD,39.084,-77.0613
20906,10,"",7/4/14,Aspen Hill,MD,39.084,-77.0613
21212,50,"",7/4/14,Baltimoe,MD,39.3626,-76.61
21218,2000,"",5/1/14,BALTIMORE,MD,39.3265,-76.6048
21218,1000,"",7/3/14,BALTIMORE,MD,39.3265,-76.6048
21217,250,"",7/4/14,Baltimore,MD,39.3064,-76.6393
21210,250,"",7/9/14,Baltimore,MD,39.3507,-76.6321
21224,250,"",6/27/14,Baltimore,MD,39.2876,-76.5568
21230,250,"",7/23/14,Baltimore,MD,39.2645,-76.6224
21230,250,"",7/4/14,Baltimore,MD,39.2645,-76.6224
21218,135,"",7/4/14,Baltimore,MD,39.3265,-76.6048
21201,100,"",11/5/14,Baltimore,MD,39.2946,-76.6252
21212,100,"",5/24/20,Baltimore,MD,39.3626,-76.61
21231,100,"",7/3/14,BALTIMORE,MD,39.2892,-76.59
21239,100,"",5/9/14,Baltimore,MD,39.361,-76.5891
21209,100,"",7/4/14,Baltimore,MD,39.3716,-76.6744
21212,100,"",7/7/14,Baltimore,MD,39.3626,-76.61
21231,100,"",6/20/14,Baltimore,MD,39.2892,-76.59
21212,100,"",5/13/14,Baltimore,MD,39.3626,-76.61
21201,100,"",6/22/14,BALTIMORE,MD,39.2946,-76.6252
21212,100,"",7/4/14,Baltimore,MD,39.3626,-76.61
21210,100,"",7/4/14,Baltimore,MD,39.3507,-76.6321
21210,100,"",7/4/14,Baltimore,MD,39.3507,-76.6321
21201,100,"",7/1/14,Baltimore,MD,39.2946,-76.6252
21224,100,"",6/18/14,Baltimore,MD,39.2876,-76.5568
21230,100,"",5/29/14,Baltimore,MD,39.2645,-76.6224
21230,100,"",6/11/14,Baltimore,MD,39.2645,-76.6224
21214,100,"",7/6/14,Baltimore,MD,39.3521,-76.5644
21218,100,"",7/1/14,Baltimore,MD,39.3265,-76.6048
21217,100,"",7/6/14,Baltimore,MD,39.3064,-76.6393
21224,100,"",7/3/14,Baltimore,MD,39.2876,-76.5568
21230,100,"",5/8/14,Baltimore,MD,39.2645,-76.6224
21230,100,"",6/29/14,Baltimore,MD,39.2645,-76.6224
21212,100,"",7/4/14,Baltimore,MD,39.3626,-76.61
21218,100,"",7/4/14,Baltimore,MD,39.3265,-76.6048
21209,100,"",6/22/14,Baltimore,MD,39.3716,-76.6744
21210,100,"",5/4/14,Baltimore,MD,39.3507,-76.6321
21231,100,"",5/4/14,BALTIMORE,MD,39.2892,-76.59
21218,50,"",7/4/14,Baltimore,MD,39.3265,-76.6048
21239,50,"",7/4/14,Baltimore,MD,39.361,-76.5891
21218,50,"",5/7/14,Baltimore,MD,39.3265,-76.6048
21215,50,"",6/6/14,Baltimore,MD,39.3446,-76.6794
21215,50,"",7/30/14,Baltimore,MD,39.3446,-76.6794
21211,50,"",5/8/14,Baltimore,MD,39.3316,-76.6336
21208,50,"",6/27/14,Baltimore,MD,39.3764,-76.729
21224,50,"",7/4/14,Baltimore,MD,39.2876,-76.5568
21224,50,"",5/7/14,Baltimore,MD,39.2876,-76.5568
21230,50,"",6/19/14,Baltimore,MD,39.2645,-76.6224
21218,50,"",7/7/14,Baltimore,MD,39.3265,-76.6048
21211,50,"",7/4/14,Baltimore,MD,39.3316,-76.6336
21211,50,"",7/3/14,Baltimore,MD,39.3316,-76.6336
21212,50,"",7/4/14,Baltimore,MD,39.3626,-76.61
21208,50,"",7/4/14,Baltimore,MD,39.3764,-76.729
21223,50,"",6/27/14,Baltimore,MD,39.287,-76.6476
21231,50,"",6/6/14,Baltimore,MD,39.2892,-76.59
21215,50,"",5/8/14,Baltimore,MD,39.3446,-76.6794
21211,50,"",5/10/14,Baltimore,MD,39.3316,-76.6336
21218,50,"",6/24/14,Baltimore,MD,39.3265,-76.6048
21206,50,"",7/4/14,Baltimore,MD,39.3365,-76.5411
21201,50,"",7/4/14,Baltimore,MD,39.2946,-76.6252
21214,50,"",7/4/14,Baltimore,MD,39.3521,-76.5644
21209,50,"",7/5/14,Baltimore,MD,39.3716,-76.6744
21214,50,"",6/7/14,Baltimore,MD,39.3521,-76.5644
21214,50,"",7/5/14,Baltimore,MD,39.3521,-76.5644
21212,50,"",6/11/14,Baltimore,MD,39.3626,-76.61
21212,50,"",6/29/14,Baltimore,MD,39.3626,-76.61
21231,50,"",5/9/14,Baltimore,MD,39.2892,-76.59
21230,50,"",5/13/14,Baltimore,MD,39.2645,-76.6224
21218,50,"",7/4/14,Baltimore,MD,39.3265,-76.6048
21210,50,"",7/4/14,Baltimore,MD,39.3507,-76.6321
21211,50,"",7/12/14,Baltimore,MD,39.3316,-76.6336
21202,50,"",6/9/14,Baltimore,MD,39.2998,-76.6075
21224,50,"",7/4/14,Baltimore,MD,39.2876,-76.5568
21224,50,"",5/2/14,Baltimore,MD,39.2876,-76.5568
21224,40,"",6/26/14,Baltimore,MD,39.2876,-76.5568
21218,40,"",5/5/14,Baltimore,MD,39.3265,-76.6048
21231,35,"",7/2/14,Baltimore,MD,39.2892,-76.59
21209,30,"",7/4/14,Baltimore,MD,39.3716,-76.6744
21217,30,"",6/12/14,Baltimore,MD,39.3064,-76.6393
21229,30,"",6/23/14,Baltimore,MD,39.2856,-76.6899
21202,25,"",11/5/14,Baltimore,MD,39.2998,-76.6075
21211,25,"",6/30/14,Baltimore,MD,39.3316,-76.6336
21212,25,"",7/3/14,Baltimore,MD,39.3626,-76.61
21214,25,"",7/5/14,Baltimore,MD,39.3521,-76.5644
21210,25,"",7/4/14,Baltimore,MD,39.3507,-76.6321
21216,25,"",7/3/14,Baltimore,MD,39.3093,-76.6699
21218,25,"",7/5/14,Baltimore,MD,39.3265,-76.6048
21209,25,"",5/19/14,Baltimore,MD,39.3716,-76.6744
21209,25,"",7/2/14,Baltimore,MD,39.3716,-76.6744
21212,25,"",7/29/14,Baltimore,MD,39.3626,-76.61
21224,25,"",5/12/14,Baltimore,MD,39.2876,-76.5568
21211,25,"",7/1/14,Baltimore,MD,39.3316,-76.6336
21209,25,"",6/13/14,Baltimore,MD,39.3716,-76.6744
21214,25,"",7/4/14,Baltimore,MD,39.3521,-76.5644
21214,25,"",7/4/14,Baltimore,MD,39.3521,-76.5644
21218,25,"",7/13/14,Baltimore,MD,39.3265,-76.6048
21231,25,"",7/4/14,Baltimore,MD,39.2892,-76.59
21211,25,"",7/3/14,Baltimore,MD,39.3316,-76.6336
21234,25,"",5/10/14,Baltimore,MD,39.3876,-76.5418
21211,25,"",7/8/14,Baltimore,MD,39.3316,-76.6336
21218,25,"",7/4/14,Baltimore,MD,39.3265,-76.6048
21212,25,"",7/4/14,Baltimore,MD,39.3626,-76.61
21211,25,"",7/13/14,Baltimore,MD,39.3316,-76.6336
21231,25,"",7/5/14,Baltimore,MD,39.2892,-76.59
21218,25,"",7/4/14,Baltimore,MD,39.3265,-76.6048
21230,25,"",7/4/14,Baltimore,MD,39.2645,-76.6224
21231,25,"",7/3/14,Baltimore,MD,39.2892,-76.59
21231,25,"",7/4/14,Baltimore,MD,39.2892,-76.59
21230,25,"",5/2/14,Baltimore,MD,39.2645,-76.6224
21210,25,"",5/1/14,Baltimore,MD,39.3507,-76.6321
21207,25,"",5/2/14,Baltimore,MD,39.3296,-76.7341
21212,24,"",7/4/14,Baltimore,MD,39.3626,-76.61
21211,20,"",6/20/14,Baltimore,MD,39.3316,-76.6336
21201,20,"",5/10/14,Baltimore,MD,39.2946,-76.6252
21230,20,"",7/1/14,Baltimore,MD,39.2645,-76.6224
21218,20,"",5/3/14,Baltimore,MD,39.3265,-76.6048
21212,15,"",6/6/14,Baltimore,MD,39.3626,-76.61
21210,15,"",6/18/14,Baltimore,MD,39.3507,-76.6321
21218,15,"",5/13/14,Baltimore,MD,39.3265,-76.6048
21231,15,"",5/6/14,Baltimore,MD,39.2892,-76.59
21209,10,"",9/5/14,Baltimore,MD,39.3716,-76.6744
21230,10,"",12/5/14,Baltimore,MD,39.2645,-76.6224
21209,10,"",6/12/14,Baltimore,MD,39.3716,-76.6744
21201,10,"",7/3/14,Baltimore,MD,39.2946,-76.6252
21218,10,"",7/4/14,Baltimore,MD,39.3265,-76.6048
21217,10,"",7/7/14,Baltimore,MD,39.3064,-76.6393
21231,10,"",7/3/14,Baltimore,MD,39.2892,-76.59
21216,10,"",6/22/14,Baltimore,MD,39.3093,-76.6699
21211,10,"",7/5/14,Baltimore,MD,39.3316,-76.6336
21202,10,"",7/3/14,Baltimore,MD,39.2998,-76.6075
21210,10,"",7/6/14,Baltimore,MD,39.3507,-76.6321
21214,10,"",5/13/14,Baltimore,MD,39.3521,-76.5644
21218,10,"",7/7/14,Baltimore,MD,39.3265,-76.6048
21212,10,"",7/14/14,Baltimore,MD,39.3626,-76.61
21210,10,"",7/4/14,Baltimore,MD,39.3507,-76.6321
21214,10,"",6/29/14,Baltimore,MD,39.3521,-76.5644
21214,10,"",7/4/14,Baltimore,MD,39.3521,-76.5644
21218,10,"",7/4/14,Baltimore,MD,39.3265,-76.6048
21202,10,"",7/4/14,Baltimore,MD,39.2998,-76.6075
21209,10,"",7/1/14,Baltimore,MD,39.3716,-76.6744
21215,10,"",7/3/14,Baltimore,MD,39.3446,-76.6794
21224,10,"",7/1/14,Baltimore,MD,39.2876,-76.5568
21218,10,"",7/4/14,Baltimore,MD,39.3265,-76.6048
21230,10,"",7/1/14,Baltimore,MD,39.2645,-76.6224
21208,10,"",5/2/14,Baltimore,MD,39.3764,-76.729
21218,5,"",6/26/14,Baltimore,MD,39.3265,-76.6048
21201,5,"",7/5/14,Baltimore,MD,39.2946,-76.6252
21202,5,"",7/3/14,Baltimore,MD,39.2998,-76.6075
21202,30,"",7/4/14,"Baltimore, Maryland",MD,39.2998,-76.6075
21202,10,"",6/12/14,"Baltimore, Maryland",MD,39.2998,-76.6075
21209,10,"",6/6/14,"Baltimore, MD",MD,39.3716,-76.6744
21212,10,"",7/4/14,"Baltimore, MD",MD,39.3626,-76.61
21014,100,"",7/5/14,Bel Air,MD,39.5394,-76.3564
21014,25,"",5/15/20,Bel Air,MD,39.5394,-76.3564
21015,25,"",6/19/14,Bel Air,MD,39.5303,-76.3153
21015,25,"",7/4/14,Bel Air,MD,39.5303,-76.3153
21014,25,"",7/5/14,Bel Air,MD,39.5394,-76.3564
21014,10,"",7/3/14,Bel Air,MD,39.5394,-76.3564
21015,5,"",6/2/14,Bel Air,MD,39.5303,-76.3153
21017,100,"",7/1/14,Belcamp,MD,39.4756,-76.242
20705,100,"",5/11/14,Beltsville,MD,39.0455,-76.9242
20705,10,"",7/4/14,Beltsville,MD,39.0455,-76.9242
21811,25,"",5/13/20,Berlin,MD,38.3475,-75.1866
21811,20,"",6/9/14,Berlin,MD,38.3475,-75.1866
20740,50,"",7/4/14,Berwyn Heights,MD,38.9963,-76.9299
20814,1000,"",6/20/14,Bethesda,MD,39.0003,-77.1022
20816,1000,"",7/4/14,Bethesda,MD,38.9585,-77.1153
20816,1000,"",7/4/14,Bethesda,MD,38.9585,-77.1153
20817,1000,"",7/3/14,Bethesda,MD,38.9896,-77.1538
20816,1000,"",5/1/14,Bethesda,MD,38.9585,-77.1153
20814,500,"",7/4/14,Bethesda,MD,39.0003,-77.1022
20817,500,"",7/4/14,Bethesda,MD,38.9896,-77.1538
20816,500,"",6/5/14,Bethesda,MD,38.9585,-77.1153
20816,500,"",7/1/14,Bethesda,MD,38.9585,-77.1153
20816,500,"",7/2/14,Bethesda,MD,38.9585,-77.1153
20816,500,"",7/2/14,Bethesda,MD,38.9585,-77.1153
20814,500,"",7/4/14,Bethesda,MD,39.0003,-77.1022
20817,500,"",6/11/14,Bethesda,MD,38.9896,-77.1538
20816,300,"",6/11/14,Bethesda,MD,38.9585,-77.1153
20817,250,"",5/13/20,Bethesda,MD,38.9896,-77.1538
20816,200,"",6/28/14,Bethesda,MD,38.9585,-77.1153
20814,100,"",6/30/14,Bethesda,MD,39.0003,-77.1022
20814,100,"",7/1/14,Bethesda,MD,39.0003,-77.1022
20816,100,"",7/1/14,Bethesda,MD,38.9585,-77.1153
20816,100,"",7/2/14,Bethesda,MD,38.9585,-77.1153
20814,100,"",5/12/14,Bethesda,MD,39.0003,-77.1022
20814,100,"",7/7/14,Bethesda,MD,39.0003,-77.1022
20814,100,"",5/10/14,Bethesda,MD,39.0003,-77.1022
20814,100,"",7/3/14,Bethesda,MD,39.0003,-77.1022
20814,100,"",7/4/14,Bethesda,MD,39.0003,-77.1022
20816,100,"",6/4/14,Bethesda,MD,38.9585,-77.1153
20816,100,"",6/6/14,Bethesda,MD,38.9585,-77.1153
20817,100,"",7/2/14,Bethesda,MD,38.9896,-77.1538
20817,100,"",7/4/14,Bethesda,MD,38.9896,-77.1538
20816,100,"",7/4/14,Bethesda,MD,38.9585,-77.1153
20816,100,"",7/5/14,Bethesda,MD,38.9585,-77.1153
20814,100,"",7/3/14,Bethesda,MD,39.0003,-77.1022
20817,100,"",5/1/14,Bethesda,MD,38.9896,-77.1538
20814,100,"",5/2/14,Bethesda,MD,39.0003,-77.1022
20814,50,"",6/16/14,Bethesda,MD,39.0003,-77.1022
20817,50,"",5/5/14,Bethesda,MD,38.9896,-77.1538
20817,50,"",6/12/14,Bethesda,MD,38.9896,-77.1538
20817,50,"",6/7/14,Bethesda,MD,38.9896,-77.1538
20817,50,"",7/4/14,Bethesda,MD,38.9896,-77.1538
20816,50,"",7/4/14,Bethesda,MD,38.9585,-77.1153
20814,50,"",7/16/14,Bethesda,MD,39.0003,-77.1022
20814,50,"",6/30/14,Bethesda,MD,39.0003,-77.1022
20814,50,"",5/15/14,Bethesda,MD,39.0003,-77.1022
20817,50,"",7/4/14,Bethesda,MD,38.9896,-77.1538
20817,50,"",6/6/14,Bethesda,MD,38.9896,-77.1538
20814,30,"",7/4/14,Bethesda,MD,39.0003,-77.1022
20817,25,"",7/2/14,Bethesda,MD,38.9896,-77.1538
20814,25,"",7/5/14,Bethesda,MD,39.0003,-77.1022
20814,25,"",6/30/14,Bethesda,MD,39.0003,-77.1022
20817,25,"",7/16/14,Bethesda,MD,38.9896,-77.1538
20814,25,"",7/4/14,Bethesda,MD,39.0003,-77.1022
20816,25,"",5/8/14,Bethesda,MD,38.9585,-77.1153
20816,25,"",7/4/14,Bethesda,MD,38.9585,-77.1153
20817,25,"",7/5/14,Bethesda,MD,38.9896,-77.1538
20817,25,"",6/30/14,Bethesda,MD,38.9896,-77.1538
20814,25,"",7/5/14,Bethesda,MD,39.0003,-77.1022
20814,25,"",6/8/14,Bethesda,MD,39.0003,-77.1022
20817,25,"",6/12/14,Bethesda,MD,38.9896,-77.1538
20814,25,"",5/2/14,Bethesda,MD,39.0003,-77.1022
20814,20,"",6/6/14,Bethesda,MD,39.0003,-77.1022
20817,20,"",7/4/14,Bethesda,MD,38.9896,-77.1538
20816,20,"",6/18/14,Bethesda,MD,38.9585,-77.1153
20814,20,"",5/2/14,Bethesda,MD,39.0003,-77.1022
20814,10,"",7/9/14,Bethesda,MD,39.0003,-77.1022
20816,10,"",7/17/14,Bethesda,MD,38.9585,-77.1153
20814,10,"",7/1/14,Bethesda,MD,39.0003,-77.1022
20816,10,"",6/27/14,Bethesda,MD,38.9585,-77.1153
20814,10,"",7/1/14,Bethesda,MD,39.0003,-77.1022
20814,10,"",7/5/14,Bethesda,MD,39.0003,-77.1022
20814,10,"",7/7/14,Bethesda,MD,39.0003,-77.1022
20816,10,"",5/10/14,Bethesda,MD,38.9585,-77.1153
20715,199,"",5/10/14,Bowie,MD,38.9797,-76.7435
20721,100,"",5/9/14,Bowie,MD,38.9194,-76.7871
20715,50,"",7/3/14,Bowie,MD,38.9797,-76.7435
20716,50,"",5/28/14,Bowie,MD,38.9263,-76.7098
20715,50,"",6/6/14,Bowie,MD,38.9797,-76.7435
20721,50,"",7/4/14,Bowie,MD,38.9194,-76.7871
20715,30,"",7/4/14,Bowie,MD,38.9797,-76.7435
20720,25,"",7/3/14,Bowie,MD,38.9885,-76.791
20715,25,"",7/2/14,Bowie,MD,38.9797,-76.7435
20715,20,"",6/26/14,Bowie,MD,38.9797,-76.7435
20720,15,"",5/1/14,Bowie,MD,38.9885,-76.791
20716,10,"",7/4/14,Bowie,MD,38.9263,-76.7098
20841,100,"",7/3/14,BOYDS,MD,39.21,-77.3167
20841,100,"",5/3/14,BOYDS,MD,39.21,-77.3167
20613,10,"",7/4/14,Brandywine,MD,38.6922,-76.832
20722,100,"",5/13/14,Brentwood,MD,38.9407,-76.9531
20722,25,"",7/4/14,Brentwood,MD,38.9407,-76.9531
20833,25,"",7/5/14,Brookeville,MD,39.1871,-77.0603
20833,25,"",7/5/14,Brookeville,MD,39.1871,-77.0603
20833,10,"",6/13/14,Brookeville,MD,39.1871,-77.0603
21225,10,"",7/4/14,Brooklyn park,MD,39.2259,-76.6153
20866,100,"",9/5/14,Burtonsville,MD,39.0922,-76.9339
20818,100,"",7/6/14,"Cabin John, Md.",MD,38.9743,-77.1591
20619,100,"",6/25/14,California,MD,38.3006,-76.5312
20619,75,"",6/29/14,California,MD,38.3006,-76.5312
20619,50,"",7/4/14,California,MD,38.3006,-76.5312
20619,50,"",7/4/14,California,MD,38.3006,-76.5312
20619,25,"",6/25/14,California,MD,38.3006,-76.5312
20619,25,"",7/4/14,California,MD,38.3006,-76.5312
20619,10,"",6/29/14,California,MD,38.3006,-76.5312
21613,50,"",7/4/14,Cambridge,MD,38.5643,-76.0874
20743,50,"",7/5/14,Capitol Heights,MD,38.8897,-76.8925
20743,10,"",7/4/14,Capitol Heights,MD,38.8897,-76.8925
